INCP Total Personal Income (weekly),"$1-$149 ($1-$7,799)","$1-$149 ($1-$7,799)","$1-$149 ($1-$7,799)","$1-$149 ($1-$7,799)","$1-$149 ($1-$7,799)","$1-$149 ($1-$7,799)","$1-$149 ($1-$7,799)","$1-$149 ($1-$7,799)","$150-$299 ($7,800-$15,599)","$150-$299 ($7,800-$15,599)","$150-$299 ($7,800-$15,599)","$150-$299 ($7,800-$15,599)","$150-$299 ($7,800-$15,599)","$150-$299 ($7,800-$15,599)","$150-$299 ($7,800-$15,599)","$150-$299 ($7,800-$15,599)","$300-$399 ($15,600-$20,799)","$300-$399 ($15,600-$20,799)","$300-$399 ($15,600-$20,799)","$300-$399 ($15,600-$20,799)","$300-$399 ($15,600-$20,799)","$300-$399 ($15,600-$20,799)","$300-$399 ($15,600-$20,799)","$300-$399 ($15,600-$20,799)","$400-$499 ($20,800-$25,999)","$400-$499 ($20,800-$25,999)","$400-$499 ($20,800-$25,999)","$400-$499 ($20,800-$25,999)","$400-$499 ($20,800-$25,999)","$400-$499 ($20,800-$25,999)","$400-$499 ($20,800-$25,999)","$400-$499 ($20,800-$25,999)","$500-$649 ($26,000-$33,799)","$500-$649 ($26,000-$33,799)","$500-$649 ($26,000-$33,799)","$500-$649 ($26,000-$33,799)","$500-$649 ($26,000-$33,799)","$500-$649 ($26,000-$33,799)","$500-$649 ($26,000-$33,799)","$500-$649 ($26,000-$33,799)","$650-$799 ($33,800-$41,599)","$650-$799 ($33,800-$41,599)","$650-$799 ($33,800-$41,599)","$650-$799 ($33,800-$41,599)","$650-$799 ($33,800-$41,599)","$650-$799 ($33,800-$41,599)","$650-$799 ($33,800-$41,599)","$650-$799 ($33,800-$41,599)","$800-$999 ($41,600-$51,999)","$800-$999 ($41,600-$51,999)","$800-$999 ($41,600-$51,999)","$800-$999 ($41,600-$51,999)","$800-$999 ($41,600-$51,999)","$800-$999 ($41,600-$51,999)","$800-$999 ($41,600-$51,999)","$800-$999 ($41,600-$51,999)","$1,000-$1,249 ($52,000-$64,999)","$1,000-$1,249 ($52,000-$64,999)","$1,000-$1,249 ($52,000-$64,999)","$1,000-$1,249 ($52,000-$64,999)","$1,000-$1,249 ($52,000-$64,999)","$1,000-$1,249 ($52,000-$64,999)","$1,000-$1,249 ($52,000-$64,999)","$1,000-$1,249 ($52,000-$64,999)","$1,250-$1,499 ($65,000-$77,999)","$1,250-$1,499 ($65,000-$77,999)","$1,250-$1,499 ($65,000-$77,999)","$1,250-$1,499 ($65,000-$77,999)","$1,250-$1,499 ($65,000-$77,999)","$1,250-$1,499 ($65,000-$77,999)","$1,250-$1,499 ($65,000-$77,999)","$1,250-$1,499 ($65,000-$77,999)","$1,500-$1,749 ($78,000-$90,999)","$1,500-$1,749 ($78,000-$90,999)","$1,500-$1,749 ($78,000-$90,999)","$1,500-$1,749 ($78,000-$90,999)","$1,500-$1,749 ($78,000-$90,999)","$1,500-$1,749 ($78,000-$90,999)","$1,500-$1,749 ($78,000-$90,999)","$1,500-$1,749 ($78,000-$90,999)","$1,750-$1,999 ($91,000-$103,999)","$1,750-$1,999 ($91,000-$103,999)","$1,750-$1,999 ($91,000-$103,999)","$1,750-$1,999 ($91,000-$103,999)","$1,750-$1,999 ($91,000-$103,999)","$1,750-$1,999 ($91,000-$103,999)","$1,750-$1,999 ($91,000-$103,999)","$1,750-$1,999 ($91,000-$103,999)","$2,000-$2,999 ($104,000-$155,999)","$2,000-$2,999 ($104,000-$155,999)","$2,000-$2,999 ($104,000-$155,999)","$2,000-$2,999 ($104,000-$155,999)","$2,000-$2,999 ($104,000-$155,999)","$2,000-$2,999 ($104,000-$155,999)","$2,000-$2,999 ($104,000-$155,999)","$2,000-$2,999 ($104,000-$155,999)","$3,000-$3,499 ($156,000-$181,999)","$3,000-$3,499 ($156,000-$181,999)","$3,000-$3,499 ($156,000-$181,999)","$3,000-$3,499 ($156,000-$181,999)","$3,000-$3,499 ($156,000-$181,999)","$3,000-$3,499 ($156,000-$181,999)","$3,000-$3,499 ($156,000-$181,999)","$3,000-$3,499 ($156,000-$181,999)","$3,500 or more ($182,000 or more)","$3,500 or more ($182,000 or more)","$3,500 or more ($182,000 or more)","$3,500 or more ($182,000 or more)","$3,500 or more ($182,000 or more)","$3,500 or more ($182,000 or more)","$3,500 or more ($182,000 or more)","$3,500 or more ($182,000 or more)"
Port Macquarie - West,0,0,0,0,0,6,0,0,0,0,0,5,9,4,0,0,0,3,3,6,5,3,0,4,0,0,7,3,13,10,0,3,0,0,6,9,5,15,0,7,0,0,13,8,18,36,5,9,4,0,27,0,33,49,3,13,0,3,34,19,30,69,4,28,0,0,36,27,40,108,3,29,0,6,29,13,63,112,8,15,0,3,31,15,69,81,9,13,0,3,49,38,85,114,13,23,0,0,9,11,4,15,0,0,0,0,11,15,0,51,11,9
Port Macquarie Surrounds,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,0,0,6,0,0,8,0,0,0,0,0,0,6,8,0,5,0,0,0,0,9,12,0,0,0,0,5,3,10,11,0,8,0,0,14,0,7,13,0,4,0,0,9,3,13,19,0,5,0,0,4,4,9,8,5,5,0,0,13,3,21,8,8,13,0,0,0,0,0,0,4,0,0,0,0,0,3,6,0,0
Wauchope,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,3,4,0,0,0,0,8,0,11,14,0,6,0,3,16,3,8,24,0,6,0,4,15,4,23,33,0,9,0,0,17,4,24,44,0,18,0,0,17,4,28,39,4,7,0,0,20,4,35,38,0,7,0,0,19,11,59,34,3,19,0,0,5,0,0,6,0,0,0,0,8,5,0,30,0,0
Port Macquarie - East,0,0,0,0,11,0,0,0,0,3,0,3,3,3,0,3,0,0,3,4,5,0,4,0,0,0,5,0,8,6,0,4,0,0,8,0,15,10,0,0,0,0,3,8,17,16,6,17,0,10,13,10,15,28,0,3,0,3,35,17,34,55,5,13,0,0,24,13,48,59,3,21,5,0,23,15,45,82,3,17,3,4,16,20,79,65,11,28,0,0,51,44,105,77,8,26,0,0,19,5,3,22,4,7,0,0,26,8,4,108,0,11
Port Macquarie - South,0,0,0,3,5,0,0,0,0,0,3,0,4,0,0,3,0,4,5,3,3,0,0,0,0,0,3,0,11,4,0,0,0,5,11,0,16,14,0,5,0,5,17,7,32,19,0,12,0,5,21,16,33,37,3,9,0,3,30,21,47,64,8,23,3,3,40,14,46,78,5,34,5,0,44,19,68,72,4,26,4,0,36,19,93,75,11,18,0,7,56,59,151,100,22,19,0,0,18,7,5,17,7,3,0,0,23,15,5,56,4,3
Gloucester,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,8,4,0,0,0,0,4,3,7,8,0,0,0,0,4,0,6,7,0,0,0,0,5,0,4,11,0,0,0,0,4,0,9,14,0,4,0,0,9,10,11,10,0,7,0,0,5,4,8,0,0,0,0,0,3,7,27,8,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,4,6,0
Old Bar - Manning Point - Red Head,0,4,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,10,0,0,8,3,0,0,0,3,0,0,10,0,0,0,0,7,7,3,12,18,0,0,0,0,3,4,13,26,0,3,0,3,15,8,25,32,0,10,0,5,21,15,36,44,0,19,4,0,18,13,47,52,3,24,0,0,16,13,43,52,3,18,0,0,15,17,65,30,0,15,0,0,33,15,94,50,9,18,0,0,8,3,0,12,0,0,0,4,11,0,0,33,7,6
Taree,0,0,0,0,4,0,0,0,0,0,0,4,7,3,0,0,0,3,5,0,7,0,0,0,0,3,4,7,4,10,0,3,0,0,0,4,3,13,0,13,0,0,5,0,15,26,0,10,0,3,7,3,12,36,0,6,0,4,16,10,30,55,0,20,0,4,12,9,36,60,4,17,0,0,26,10,35,96,7,24,0,0,15,8,62,61,0,27,0,0,22,11,63,71,8,7,0,0,10,3,3,10,0,0,0,0,3,0,5,32,0,6
Taree Surrounds,0,5,0,0,3,0,0,0,0,4,0,0,3,4,0,0,0,0,3,4,0,4,0,4,0,0,0,0,3,4,0,0,0,7,0,8,14,12,0,3,0,4,5,4,8,17,0,4,0,0,19,7,12,22,0,8,0,0,19,11,19,34,0,14,0,9,17,7,28,24,0,3,0,3,16,5,31,33,7,6,0,3,9,7,35,31,0,9,0,0,21,21,54,29,12,6,0,0,7,0,0,6,0,0,0,0,16,10,0,11,3,8
Wingham,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,6,0,0,0,0,0,0,4,5,0,0,0,0,4,0,3,9,0,3,0,0,9,0,3,8,0,0,0,0,0,0,3,13,0,6,0,0,6,4,10,17,0,11,0,0,0,6,4,20,0,0,0,4,6,0,15,11,0,3,0,0,6,0,13,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
Albury - East,0,0,0,0,7,0,0,0,0,0,3,0,8,0,0,0,0,0,4,4,12,4,0,0,0,4,0,0,16,16,0,0,0,8,17,10,11,13,0,4,0,4,15,5,30,29,3,3,0,3,27,18,29,43,5,9,0,7,67,23,71,83,8,27,0,9,47,23,80,92,10,43,3,7,74,28,91,115,14,30,0,0,43,12,96,70,13,23,7,4,76,40,148,115,15,29,0,0,14,13,3,20,0,0,0,0,19,10,3,67,0,5
Albury - North,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,9,3,4,6,0,6,0,0,9,4,12,3,4,0,0,0,18,8,11,14,0,8,0,0,25,13,24,26,0,18,0,3,25,6,35,36,3,13,0,5,28,16,34,32,3,16,0,0,22,9,43,22,8,8,0,0,14,14,59,25,10,15,0,0,6,0,0,3,0,0,0,0,4,5,3,13,0,0
Albury - South,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,4,3,4,0,3,0,5,3,3,7,3,0,0,0,7,5,11,13,19,0,3,0,5,15,14,34,26,4,12,0,5,28,18,32,57,6,14,0,7,38,21,43,54,0,16,4,6,43,21,34,57,3,17,4,4,27,17,43,41,0,13,3,0,61,37,75,66,9,28,0,0,13,4,5,18,0,6,0,0,16,8,0,74,0,16
Albury Surrounds,0,0,0,0,4,0,0,0,0,4,6,0,9,3,0,0,0,5,0,0,3,5,0,0,0,0,0,0,3,3,0,0,0,0,7,6,7,13,0,0,0,0,4,3,14,28,0,5,0,6,12,4,15,20,0,4,0,0,17,4,22,39,3,12,0,3,10,11,36,31,3,14,5,0,22,15,46,32,3,9,0,0,10,9,51,25,5,3,0,0,26,30,67,36,6,7,0,0,12,10,3,4,0,4,0,0,3,10,8,20,0,7
Lavington,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,3,0,0,0,3,3,4,8,3,5,0,0,0,0,4,8,13,0,5,0,0,8,3,5,9,0,4,0,0,20,11,16,20,0,12,5,4,35,10,26,34,4,10,4,0,26,12,29,36,10,11,0,4,14,12,33,35,9,10,3,3,20,6,43,23,0,11,0,0,16,5,41,30,3,6,0,0,6,0,0,4,0,0,0,0,4,3,0,3,0,0
Hay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,3,0,7,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,11,3,0,0,0,0,4,3,25,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
Wentworth - Buronga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,4,4,8,9,0,0,0,0,3,4,4,12,0,3,0,0,15,4,18,14,0,4,0,0,9,7,24,10,0,7,0,0,11,9,13,13,0,4,0,0,8,3,18,9,0,3,0,0,10,5,36,19,4,4,0,0,0,0,3,0,0,3,0,0,7,0,0,15,0,0
Wentworth-Balranald Region,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,9,5,0,0,0,0,4,6,11,0,0,0,3,0,4,3,5,5,0,0,0,0,0,3,5,9,0,0,0,0,4,9,14,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
Corowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,6,0,3,0,0,6,9,10,19,0,0,0,0,0,0,8,9,0,3,0,0,3,4,8,17,0,5,0,0,9,4,11,12,3,10,0,0,3,3,17,11,0,0,0,0,13,4,27,7,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,3,0,0
Corowa Surrounds,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,7,3,0,5,9,0,0,0,0,3,0,6,17,0,6,0,4,11,8,9,17,0,0,0,0,9,3,12,23,0,0,0,0,4,0,14,14,0,3,0,0,6,6,15,11,0,0,0,0,9,9,21,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0
Deniliquin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,4,0,5,8,0,7,10,0,4,0,0,12,6,9,9,0,0,0,0,12,8,11,13,0,9,0,3,21,4,19,16,3,14,0,0,8,7,33,13,3,13,0,0,12,8,29,10,0,6,0,0,17,14,27,23,6,10,0,0,6,0,0,14,0,3,0,0,8,0,0,5,0,0
Deniliquin Surrounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,5,0,6,9,0,0,0,0,0,3,4,9,0,0,0,0,13,6,16,11,0,10,0,0,0,9,20,14,0,4,0,0,15,3,14,7,0,5,0,0,6,5,13,9,0,0,0,0,10,9,15,0,0,0,0,0,5,0,0,0,0,0,0,0,8,3,0,0,0,0
Moama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,4,3,0,0,0,0,0,0,6,6,0,0,0,5,7,0,12,10,0,0,0,0,8,3,8,14,0,7,0,0,13,0,11,20,0,10,0,0,13,7,31,25,0,3,0,0,17,7,26,20,0,7,0,0,11,12,20,15,0,3,0,0,17,15,39,17,0,4,0,0,0,3,0,0,0,0,0,0,3,0,3,17,0,0
Tocumwal - Finley - Jerilderie,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,5,0,0,3,0,12,6,0,4,0,0,10,5,7,13,0,0,0,0,3,8,8,15,0,3,0,0,12,4,18,11,0,4,0,0,10,7,9,22,3,9,0,0,19,8,29,19,0,5,0,0,5,10,23,14,0,3,0,0,12,15,38,17,0,3,0,0,0,4,0,7,0,0,0,0,0,4,0,5,0,0
Armidale,0,4,0,3,11,0,0,0,0,0,0,8,21,6,4,3,0,12,0,3,29,6,3,8,0,4,9,3,15,3,0,4,3,3,10,3,23,6,4,11,3,3,10,11,34,19,3,13,3,5,34,20,40,37,0,23,6,11,60,19,74,67,9,37,3,3,52,37,87,97,11,42,6,4,73,32,99,86,20,38,19,0,47,41,133,74,22,38,21,3,76,80,329,70,31,40,0,0,17,20,38,18,3,4,3,0,31,15,31,55,3,15
Armidale Surrounds - North,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,5,0,3,6,0,0,0,0,6,0,0,3,0,0,0,0,4,4,3,3,0,3,0,0,0,3,6,10,0,0,0,0,7,7,8,6,0,4,0,0,4,0,7,4,0,5,0,0,5,0,11,9,0,6,0,0,8,9,21,13,0,4,0,0,0,5,3,5,0,0,0,0,4,5,0,5,0,0
Armidale Surrounds - South,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,9,3,0,5,0,5,4,5,3,0,0,0,0,0,8,3,3,4,0,3,0,0,9,4,11,16,0,9,0,0,9,14,21,15,0,0,0,5,9,12,26,19,0,3,5,0,9,9,28,14,0,0,5,0,13,24,48,13,4,8,0,0,4,0,0,4,0,0,0,0,0,3,8,12,0,0
Walcha,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,4,0,5,0,0,4,4,8,6,0,0,0,0,3,3,6,3,0,4,0,0,0,0,4,6,0,0,0,0,5,4,12,0,0,0,0,0,3,5,7,0,3,3,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0
Glen Innes,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,3,0,0,0,0,5,0,10,7,0,8,0,0,6,0,7,21,0,4,0,0,10,5,12,16,0,8,0,0,11,9,18,13,0,4,0,0,0,4,14,14,0,7,0,0,5,3,23,15,0,6,0,0,5,14,32,17,0,8,0,0,4,0,4,3,0,0,0,0,3,4,0,8,0,4
Inverell,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,4,4,0,3,0,3,7,3,8,4,0,3,0,0,13,0,9,17,0,4,0,0,11,8,8,20,3,0,0,0,32,8,33,20,0,14,4,0,23,5,33,16,3,5,0,0,13,3,31,29,6,12,0,0,3,4,59,24,0,14,0,0,19,16,76,17,0,5,0,0,0,6,5,0,0,0,0,0,13,5,3,18,0,0
Inverell Surrounds - East,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,3,3,5,0,0,0,0,3,0,3,5,0,6,0,0,4,0,9,7,0,0,0,0,3,4,7,8,0,3,0,0,0,3,9,3,0,3,0,0,0,0,16,4,0,0,0,0,3,0,14,7,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
Inverell Surrounds - West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,6,0,0,0,0,8,0,7,12,0,3,0,0,5,7,13,8,0,0,0,0,7,0,8,8,0,3,0,0,6,0,18,8,0,9,0,0,5,7,3,11,0,0,0,3,3,0,16,3,0,0,0,0,7,9,32,5,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0
Tenterfield,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,3,7,0,4,6,0,0,0,0,3,5,3,7,0,0,0,0,6,6,12,8,4,0,0,4,4,8,6,4,0,0,0,0,4,4,15,8,0,7,0,0,9,13,16,13,0,4,0,0,3,0,22,5,0,0,0,0,7,10,28,5,0,0,0,0,0,3,0,5,0,0,0,0,0,6,0,6,0,0
Moree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,4,0,0,6,0,0,4,0,3,0,0,3,0,0,9,0,3,0,5,11,3,8,8,0,8,0,0,21,14,18,9,0,9,0,0,16,5,25,23,0,15,0,0,15,10,25,12,0,19,0,0,12,10,26,10,0,10,0,0,29,21,49,16,0,6,0,0,8,12,8,5,0,6,0,0,10,9,6,12,0,3
Moree Surrounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,5,0,4,4,0,0,0,0,3,0,7,6,0,0,0,3,13,0,7,0,0,4,0,0,3,3,9,7,0,0,0,0,3,5,13,10,0,0,0,0,6,3,13,0,0,0,0,0,9,4,16,7,0,3,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0
Narrabri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,0,6,0,0,4,0,4,7,0,0,0,0,6,6,9,14,0,11,0,0,12,8,22,16,0,9,0,0,13,15,19,13,5,4,4,0,8,19,27,13,0,7,0,0,5,16,21,12,3,4,0,0,13,33,39,15,3,8,0,0,3,13,0,5,0,0,0,0,5,6,4,7,0,0
Narrabri Surrounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,4,0,0,9,4,0,0,0,0,3,0,3,11,4,3,0,0,5,0,12,8,0,0,0,0,5,4,14,9,3,0,0,0,4,6,10,12,0,0,0,0,6,3,11,10,0,0,0,0,3,11,18,9,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
Gunnedah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,5,0,0,0,3,3,5,0,0,0,0,3,4,6,6,0,0,0,6,5,0,9,9,0,6,0,3,5,5,14,6,0,9,0,0,12,6,34,19,3,13,0,0,13,11,31,15,0,14,0,0,16,9,42,12,0,5,0,0,9,11,30,8,0,3,0,0,19,29,48,20,0,8,0,0,3,11,0,4,3,3,0,0,6,22,4,10,0,0
Gunnedah Surrounds,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,3,0,0,0,0,7,0,3,7,0,0,0,0,3,6,3,15,0,7,0,0,0,6,15,6,0,0,0,0,8,4,17,8,0,0,0,0,0,0,4,9,0,0,0,0,3,13,17,10,0,5,0,0,0,4,0,0,0,0,0,0,4,9,3,4,0,0
Quirindi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,0,0,0,0,0,3,0,0,0,0,4,0,4,4,0,3,0,0,4,4,7,16,0,0,0,0,8,5,6,10,0,3,0,0,7,7,17,11,0,3,0,0,9,8,17,9,0,5,0,0,13,0,14,9,0,4,0,0,8,9,21,11,0,4,0,0,12,8,32,11,0,0,0,0,3,0,0,5,0,0,0,0,3,8,0,0,0,0
Tamworth - East,0,0,0,0,4,0,0,0,0,4,0,0,6,0,0,0,0,0,8,4,7,0,0,0,0,0,3,3,5,9,0,0,0,0,4,0,11,5,0,10,0,0,18,3,22,21,0,8,0,10,20,8,31,25,0,11,5,3,60,12,57,55,3,31,0,4,46,10,63,61,3,29,6,5,38,10,60,65,3,35,4,0,33,10,94,61,6,26,0,0,62,36,141,63,4,21,0,0,9,4,11,16,0,0,0,3,5,9,5,31,0,4
Tamworth - North,0,0,0,0,7,0,0,0,0,0,4,4,6,6,0,0,0,0,4,0,9,3,0,0,0,0,5,9,7,6,3,3,0,3,6,5,12,7,0,0,0,5,15,5,16,20,0,4,0,9,31,10,31,31,0,9,0,7,38,17,42,80,0,35,0,11,26,18,58,128,6,39,4,0,33,12,65,126,3,32,0,5,18,21,67,96,8,23,4,0,38,51,104,134,9,34,0,0,11,6,3,37,0,3,0,0,22,8,0,79,0,6
Tamworth - West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,3,0,4,6,0,3,0,0,5,3,7,6,0,9,0,0,5,4,5,7,0,4,0,0,8,5,5,8,0,7,0,0,6,0,10,9,0,0,0,0,3,0,13,7,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0
Tamworth Surrounds,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,4,0,8,8,0,0,5,0,0,0,11,7,0,0,0,7,3,4,6,12,0,8,0,0,13,0,15,33,0,8,0,0,25,14,20,29,0,4,0,0,36,12,48,67,3,23,0,3,31,15,43,58,3,21,0,3,28,14,64,51,6,27,0,0,22,9,68,44,3,17,3,0,57,38,123,61,9,23,0,0,5,3,6,13,0,5,0,0,21,10,4,40,0,4
Belmont - Bennetts Green,0,0,0,0,5,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,3,8,0,0,0,0,6,0,4,3,0,4,3,7,8,9,12,16,0,0,0,0,17,5,20,24,0,4,4,0,19,8,27,22,0,13,3,7,29,25,49,58,5,16,0,3,47,17,45,62,6,16,7,3,52,22,60,52,9,14,0,0,33,30,63,63,6,15,7,4,78,66,91,64,26,28,0,0,16,23,6,13,9,0,0,0,22,27,0,39,4,9
Belmont South - Blacksmiths,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,4,0,0,0,0,9,0,5,0,0,0,0,4,4,7,10,5,0,6,0,0,6,7,13,8,0,5,0,0,15,3,13,14,0,3,0,0,12,3,18,16,0,9,0,0,4,6,21,5,0,4,0,0,15,9,22,7,0,5,0,0,7,3,3,4,0,0,0,0,9,3,0,4,0,3
Charlestown - Dudley,0,3,0,4,7,0,0,0,0,4,3,7,12,0,3,0,0,5,5,3,10,3,0,3,0,9,5,7,14,3,0,6,0,4,13,9,23,16,0,16,4,7,22,18,39,42,0,15,0,9,27,21,57,50,4,15,4,8,58,35,81,105,9,34,3,8,83,55,95,136,15,43,6,13,91,61,97,155,16,42,3,5,78,70,114,107,24,22,8,7,154,173,163,192,45,60,0,0,27,44,6,31,11,3,0,0,51,43,7,78,0,20
Glendale - Cardiff - Hillsborough,0,0,0,5,11,0,5,3,0,0,0,3,6,0,0,0,0,4,4,0,8,0,0,5,0,3,4,5,10,8,3,5,0,3,8,11,21,19,4,10,0,5,8,8,33,41,0,12,0,8,33,13,42,53,3,19,13,0,69,34,61,94,9,35,3,3,66,35,81,98,11,42,3,9,83,55,81,126,20,34,0,4,66,35,101,99,19,30,8,0,118,138,144,131,53,54,0,0,25,26,9,28,15,5,0,0,21,28,6,57,4,15
Mount Hutton - Windale,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,6,4,0,0,0,0,5,0,3,5,4,8,0,0,7,5,8,16,0,0,0,0,20,6,11,27,0,8,0,6,20,8,14,30,0,9,0,4,18,18,17,16,5,14,0,0,17,10,22,19,0,5,3,0,36,15,39,31,14,8,0,0,4,4,3,3,3,4,0,0,3,3,0,11,0,0
Redhead,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,0,15,7,0,3,0,0,0,4,9,8,0,0,0,4,8,3,8,12,0,3,0,0,12,9,9,9,0,9,0,0,16,9,9,19,0,3,0,0,8,8,12,15,0,8,0,4,23,22,21,24,9,6,0,0,8,11,3,0,0,5,0,0,14,16,3,23,4,7
